Commodity,country,Total_Value,rank
SUGARS AND SUGAR CONFECTIONERY.,CAPE VERDE IS,0.34,81
SUGARS AND SUGAR CONFECTIONERY.,NAMIBIA,0.32,82
SUGARS AND SUGAR CONFECTIONERY.,TIMOR LESTE,0.27,83
SUGARS AND SUGAR CONFECTIONERY.,GEORGIA,0.26,84
SUGARS AND SUGAR CONFECTIONERY.,EGYPT A RP,0.22,85
SUGARS AND SUGAR CONFECTIONERY.,GUINEA BISSAU,0.21,86
SUGARS AND SUGAR CONFECTIONERY.,JAMAICA,0.19,87
SUGARS AND SUGAR CONFECTIONERY.,MALDIVES,0.19,87
SUGARS AND SUGAR CONFECTIONERY.,MOROCCO,0.18,88
SUGARS AND SUGAR CONFECTIONERY.,DENMARK,0.16,89
SUGARS AND SUGAR CONFECTIONERY.,GUATEMALA,0.16,89
SUGARS AND SUGAR CONFECTIONERY.,PERU,0.16,89
SUGARS AND SUGAR CONFECTIONERY.,CUBA,0.15,90
SUGARS AND SUGAR CONFECTIONERY.,SEYCHELLES,0.14,91
SUGARS AND SUGAR CONFECTIONERY.,JAPAN,0.14,91
SUGARS AND SUGAR CONFECTIONERY.,LIBYA,0.13,92
SUGARS AND SUGAR CONFECTIONERY.,EL SALVADOR,0.12,93
SUGARS AND SUGAR CONFECTIONERY.,CHILE,0.12,93
SUGARS AND SUGAR CONFECTIONERY.,ERITREA,0.1,94
SUGARS AND SUGAR CONFECTIONERY.,MEXICO,0.1,94
SUGARS AND SUGAR CONFECTIONERY.,BURUNDI,0.1,94
SUGARS AND SUGAR CONFECTIONERY.,UKRAINE,0.09,95
SUGARS AND SUGAR CONFECTIONERY.,ALBANIA,0.08,96
SUGARS AND SUGAR CONFECTIONERY.,COLOMBIA,0.08,96
SUGARS AND SUGAR CONFECTIONERY.,CROATIA,0.07,97
SUGARS AND SUGAR CONFECTIONERY.,FIJI IS,0.07,97
SUGARS AND SUGAR CONFECTIONERY.,TAJIKISTAN,0.06,98
SUGARS AND SUGAR CONFECTIONERY.,SAO TOME,0.06,98
SUGARS AND SUGAR CONFECTIONERY.,ALGERIA,0.06,98
SUGARS AND SUGAR CONFECTIONERY.,TUNISIA,0.04,99
SUGARS AND SUGAR CONFECTIONERY.,NICARAGUA,0.04,99
SUGARS AND SUGAR CONFECTIONERY.,EQUTL GUINEA,0.04,99
SUGARS AND SUGAR CONFECTIONERY.,GUYANA,0.04,99
SUGARS AND SUGAR CONFECTIONERY.,BOTSWANA,0.04,99
SUGARS AND SUGAR CONFECTIONERY.,C AFRI REP,0.04,99
SUGARS AND SUGAR CONFECTIONERY.,PARAGUAY,0.03,100
SUGARS AND SUGAR CONFECTIONERY.,IRELAND,0.03,100
SUGARS AND SUGAR CONFECTIONERY.,LITHUANIA,0.03,100
SUGARS AND SUGAR CONFECTIONERY.,AZERBAIJAN,0.03,100
SUGARS AND SUGAR CONFECTIONERY.,GABON,0.03,100
SUGARS AND SUGAR CONFECTIONERY.,GUADELOUPE,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,STATE OF PALEST,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,BRUNEI,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,URUGUAY,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,SWITZERLAND,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,VENEZUELA,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,BOLIVIA,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,GREECE,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,MONGOLIA,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,BELARUS,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,CAMBODIA,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,REUNION,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,FR POLYNESIA,0.02,101
SUGARS AND SUGAR CONFECTIONERY.,POLAND,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,SERBIA,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,BULGARIA,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,MICRONESIA,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,ROMANIA,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,MAYOTTE,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,SOLOMON IS,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,AUSTRIA,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,SAMOA,0.01,102
SUGARS AND SUGAR CONFECTIONERY.,ARGENTINA,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,SWEDEN,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,TRINIDAD,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,FINLAND,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,CYPRUS,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,LUXEMBOURG,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,VANUATU REP,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,PAPUA N GNA,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,KAZAKHSTAN,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,ST VINCENT,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,NETHERLANDANTIL,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,COSTA RICA,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,LATVIA,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,PANAMA REPUBLIC,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,SURINAME,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,ZIMBABWE,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,TONGA,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,MACAO,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,KYRGHYZSTAN,0.0,103
SUGARS AND SUGAR CONFECTIONERY.,ARMENIA,,104
SUGARS AND SUGAR CONFECTIONERY.,ECUADOR,,104
SUGARS AND SUGAR CONFECTIONERY.,BOSNIA-HRZGOVIN,,104
SUGARS AND SUGAR CONFECTIONERY.,CAYMAN IS,,104
SUGARS AND SUGAR CONFECTIONERY.,BAHAMAS,,104
SUGARS AND SUGAR CONFECTIONERY.,MACEDONIA,,104
SUGARS AND SUGAR CONFECTIONERY.,HONDURAS,,104
SUGARS AND SUGAR CONFECTIONERY.,LAO PD RP,,104
SUGARS AND SUGAR CONFECTIONERY.,BELIZE,,104
SUGARS AND SUGAR CONFECTIONERY.,DOMINICA,,104
SUGARS AND SUGAR CONFECTIONERY.,KOREA DP RP,,104
SUGARS AND SUGAR CONFECTIONERY.,MALTA,,104
SUGARS AND SUGAR CONFECTIONERY.,MOLDOVA,,104
SUGARS AND SUGAR CONFECTIONERY.,GRENADA,,104
SUGARS AND SUGAR CONFECTIONERY.,HUNGARY,,104
SUGARS AND SUGAR CONFECTIONERY.,KIRIBATI REP,,104
SUGARS AND SUGAR CONFECTIONERY.,SLOVENIA,,104
