Commodity,country,Total_Value,rank
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",LUXEMBOURG,0.01,61
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",NORWAY,0.01,61
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",UNSPECIFIED,0.01,61
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",GREECE,0.01,61
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",GHANA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",ETHIOPIA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",NIGERIA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",SLOVENIA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",ZAMBIA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",UKRAINE,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",TANZANIA REP,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",UGANDA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",GAMBIA,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",FINLAND,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",US MINOR OUTLYING ISLANDS,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",CONGO D. REP.,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",BHUTAN,0.0,62
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",BRUNEI,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",SURINAME,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",JAMAICA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",ARGENTINA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",ROMANIA,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",IRAN,,63
"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",YEMEN REPUBLC,,63
