Commodity,country,Total_Value,rank
MAN-MADE STAPLE FIBRES.,ZIMBABWE,0.6,99
MAN-MADE STAPLE FIBRES.,LIBYA,0.59,100
MAN-MADE STAPLE FIBRES.,CONGO D. REP.,0.53,101
MAN-MADE STAPLE FIBRES.,NICARAGUA,0.45,102
MAN-MADE STAPLE FIBRES.,URUGUAY,0.4,103
MAN-MADE STAPLE FIBRES.,BURKINA FASO,0.4,103
MAN-MADE STAPLE FIBRES.,KOREA DP RP,0.35,104
MAN-MADE STAPLE FIBRES.,MALDIVES,0.33,105
MAN-MADE STAPLE FIBRES.,AUSTRIA,0.32,106
MAN-MADE STAPLE FIBRES.,CUBA,0.31,107
MAN-MADE STAPLE FIBRES.,PARAGUAY,0.31,107
MAN-MADE STAPLE FIBRES.,LATVIA,0.3,108
MAN-MADE STAPLE FIBRES.,BULGARIA,0.3,108
MAN-MADE STAPLE FIBRES.,LITHUANIA,0.29,109
MAN-MADE STAPLE FIBRES.,ZAMBIA,0.28,110
MAN-MADE STAPLE FIBRES.,IRAQ,0.25,111
MAN-MADE STAPLE FIBRES.,CYPRUS,0.21,112
MAN-MADE STAPLE FIBRES.,TRINIDAD,0.19,113
MAN-MADE STAPLE FIBRES.,MONTENEGRO,0.19,113
MAN-MADE STAPLE FIBRES.,NORWAY,0.18,114
MAN-MADE STAPLE FIBRES.,JAMAICA,0.14,115
MAN-MADE STAPLE FIBRES.,GEORGIA,0.13,116
MAN-MADE STAPLE FIBRES.,BOTSWANA,0.11,117
MAN-MADE STAPLE FIBRES.,GAMBIA,0.09,118
MAN-MADE STAPLE FIBRES.,UZBEKISTAN,0.08,119
MAN-MADE STAPLE FIBRES.,PAPUA N GNA,0.08,119
MAN-MADE STAPLE FIBRES.,CAMEROON,0.08,119
MAN-MADE STAPLE FIBRES.,GUINEA,0.08,119
MAN-MADE STAPLE FIBRES.,GABON,0.07,120
MAN-MADE STAPLE FIBRES.,BRUNEI,0.06,121
MAN-MADE STAPLE FIBRES.,CONGO P REP,0.06,121
MAN-MADE STAPLE FIBRES.,AZERBAIJAN,0.06,121
MAN-MADE STAPLE FIBRES.,COSTA RICA,0.06,121
MAN-MADE STAPLE FIBRES.,REUNION,0.05,122
