Commodity,country,Total_Value,rank
ARTICLES OF IRON OR STEEL,LIBYA,4.06,101
ARTICLES OF IRON OR STEEL,MOZAMBIQUE,4.01,102
ARTICLES OF IRON OR STEEL,ESTONIA,3.91,103
ARTICLES OF IRON OR STEEL,LEBANON,3.83,104
ARTICLES OF IRON OR STEEL,SLOVAK REP,3.66,105
ARTICLES OF IRON OR STEEL,REUNION,3.47,106
ARTICLES OF IRON OR STEEL,GUATEMALA,3.03,107
ARTICLES OF IRON OR STEEL,CROATIA,2.98,108
ARTICLES OF IRON OR STEEL,BOLIVIA,2.75,109
ARTICLES OF IRON OR STEEL,CYPRUS,2.69,110
ARTICLES OF IRON OR STEEL,GEORGIA,2.65,111
ARTICLES OF IRON OR STEEL,LITHUANIA,2.51,112
ARTICLES OF IRON OR STEEL,CONGO P REP,2.39,113
ARTICLES OF IRON OR STEEL,BULGARIA,2.18,114
ARTICLES OF IRON OR STEEL,SEYCHELLES,2.12,115
ARTICLES OF IRON OR STEEL,LIBERIA,2.09,116
ARTICLES OF IRON OR STEEL,PARAGUAY,2.01,117
ARTICLES OF IRON OR STEEL,ANGOLA,1.96,118
ARTICLES OF IRON OR STEEL,ECUADOR,1.9,119
ARTICLES OF IRON OR STEEL,BURUNDI,1.88,120
ARTICLES OF IRON OR STEEL,HONDURAS,1.86,121
ARTICLES OF IRON OR STEEL,LATVIA,1.78,122
ARTICLES OF IRON OR STEEL,TUNISIA,1.74,123
ARTICLES OF IRON OR STEEL,CAMBODIA,1.7,124
ARTICLES OF IRON OR STEEL,GABON,1.64,125
ARTICLES OF IRON OR STEEL,NICARAGUA,1.51,126
ARTICLES OF IRON OR STEEL,MADAGASCAR,1.42,127
ARTICLES OF IRON OR STEEL,NAMIBIA,1.35,128
ARTICLES OF IRON OR STEEL,CHAD,1.31,129
ARTICLES OF IRON OR STEEL,ZIMBABWE,1.3,130
ARTICLES OF IRON OR STEEL,NIGER,1.27,131
ARTICLES OF IRON OR STEEL,AZERBAIJAN,1.26,132
ARTICLES OF IRON OR STEEL,MARTINIQUE,1.12,133
ARTICLES OF IRON OR STEEL,UZBEKISTAN,1.1,134
ARTICLES OF IRON OR STEEL,LAO PD RP,1.05,135
ARTICLES OF IRON OR STEEL,FIJI IS,0.94,136
ARTICLES OF IRON OR STEEL,KAZAKHSTAN,0.94,136
ARTICLES OF IRON OR STEEL,JAMAICA,0.93,137
ARTICLES OF IRON OR STEEL,GUYANA,0.9,138
