Commodity,country,Total_Value,rank
ZINC AND ARTICLES THEREOF.,LATVIA,,56
ZINC AND ARTICLES THEREOF.,BOSNIA-HRZGOVIN,,56
ZINC AND ARTICLES THEREOF.,ARGENTINA,,56
ZINC AND ARTICLES THEREOF.,SURINAME,,56
ZINC AND ARTICLES THEREOF.,ROMANIA,,56
ZINC AND ARTICLES THEREOF.,EL SALVADOR,,56
ZINC AND ARTICLES THEREOF.,SERBIA,,56
ZINC AND ARTICLES THEREOF.,CAMBODIA,,56
ZINC AND ARTICLES THEREOF.,HONG KONG,,56
ZINC AND ARTICLES THEREOF.,TOGO,,56
ZINC AND ARTICLES THEREOF.,AFGHANISTAN TIS,,56
ZINC AND ARTICLES THEREOF.,GUINEA,,56
ZINC AND ARTICLES THEREOF.,BRUNEI,,56
ZINC AND ARTICLES THEREOF.,CZECH REPUBLIC,,56
ZINC AND ARTICLES THEREOF.,MALTA,,56
ZINC AND ARTICLES THEREOF.,NIGER,,56
ZINC AND ARTICLES THEREOF.,LIBERIA,,56
ZINC AND ARTICLES THEREOF.,BURUNDI,,56
ZINC AND ARTICLES THEREOF.,SENEGAL,,56
ZINC AND ARTICLES THEREOF.,GUYANA,,56
ZINC AND ARTICLES THEREOF.,URUGUAY,,56
