Commodity,country,Total_Value,rank
MISCELLANEOUS MANUFACTURED ARTICLES.,KAZAKHSTAN,0.7,78
MISCELLANEOUS MANUFACTURED ARTICLES.,MADAGASCAR,0.7,78
MISCELLANEOUS MANUFACTURED ARTICLES.,ZAMBIA,0.68,79
MISCELLANEOUS MANUFACTURED ARTICLES.,FIJI IS,0.65,80
MISCELLANEOUS MANUFACTURED ARTICLES.,SENEGAL,0.65,80
MISCELLANEOUS MANUFACTURED ARTICLES.,ROMANIA,0.63,81
MISCELLANEOUS MANUFACTURED ARTICLES.,MOZAMBIQUE,0.61,82
MISCELLANEOUS MANUFACTURED ARTICLES.,DJIBOUTI,0.6,83
MISCELLANEOUS MANUFACTURED ARTICLES.,HUNGARY,0.56,84
MISCELLANEOUS MANUFACTURED ARTICLES.,PORTUGAL,0.51,85
MISCELLANEOUS MANUFACTURED ARTICLES.,BENIN,0.49,86
MISCELLANEOUS MANUFACTURED ARTICLES.,MALAWI,0.43,87
MISCELLANEOUS MANUFACTURED ARTICLES.,GEORGIA,0.39,88
MISCELLANEOUS MANUFACTURED ARTICLES.,UZBEKISTAN,0.38,89
MISCELLANEOUS MANUFACTURED ARTICLES.,SOMALIA,0.37,90
MISCELLANEOUS MANUFACTURED ARTICLES.,TAIWAN,0.37,90
MISCELLANEOUS MANUFACTURED ARTICLES.,HONDURAS,0.36,91
MISCELLANEOUS MANUFACTURED ARTICLES.,BOLIVIA,0.3,92
MISCELLANEOUS MANUFACTURED ARTICLES.,BOTSWANA,0.28,93
MISCELLANEOUS MANUFACTURED ARTICLES.,ZIMBABWE,0.28,93
MISCELLANEOUS MANUFACTURED ARTICLES.,BURUNDI,0.28,93
MISCELLANEOUS MANUFACTURED ARTICLES.,AZERBAIJAN,0.28,93
MISCELLANEOUS MANUFACTURED ARTICLES.,SWITZERLAND,0.24,94
MISCELLANEOUS MANUFACTURED ARTICLES.,KYRGHYZSTAN,0.24,94
MISCELLANEOUS MANUFACTURED ARTICLES.,MALI,0.24,94
MISCELLANEOUS MANUFACTURED ARTICLES.,MAURITANIA,0.24,94
MISCELLANEOUS MANUFACTURED ARTICLES.,GUINEA,0.22,95
MISCELLANEOUS MANUFACTURED ARTICLES.,IRELAND,0.22,95
MISCELLANEOUS MANUFACTURED ARTICLES.,LIBERIA,0.21,96
MISCELLANEOUS MANUFACTURED ARTICLES.,GREECE,0.21,96
MISCELLANEOUS MANUFACTURED ARTICLES.,CZECH REPUBLIC,0.2,97
MISCELLANEOUS MANUFACTURED ARTICLES.,KOREA DP RP,0.2,97
MISCELLANEOUS MANUFACTURED ARTICLES.,PARAGUAY,0.2,97
MISCELLANEOUS MANUFACTURED ARTICLES.,BULGARIA,0.19,98
MISCELLANEOUS MANUFACTURED ARTICLES.,BELARUS,0.19,98
MISCELLANEOUS MANUFACTURED ARTICLES.,TRINIDAD,0.18,99
MISCELLANEOUS MANUFACTURED ARTICLES.,AUSTRIA,0.17,100
MISCELLANEOUS MANUFACTURED ARTICLES.,DOMINIC REP,0.15,101
MISCELLANEOUS MANUFACTURED ARTICLES.,NICARAGUA,0.15,101
MISCELLANEOUS MANUFACTURED ARTICLES.,NIGER,0.14,102
MISCELLANEOUS MANUFACTURED ARTICLES.,CAMEROON,0.14,102
MISCELLANEOUS MANUFACTURED ARTICLES.,NORWAY,0.14,102
MISCELLANEOUS MANUFACTURED ARTICLES.,ANGOLA,0.13,103
MISCELLANEOUS MANUFACTURED ARTICLES.,SOUTH SUDAN,0.13,103
MISCELLANEOUS MANUFACTURED ARTICLES.,LITHUANIA,0.13,103
MISCELLANEOUS MANUFACTURED ARTICLES.,PUERTO RICO,0.1,104
MISCELLANEOUS MANUFACTURED ARTICLES.,GAMBIA,0.1,104
MISCELLANEOUS MANUFACTURED ARTICLES.,URUGUAY,0.1,104
MISCELLANEOUS MANUFACTURED ARTICLES.,PAPUA N GNA,0.1,104
MISCELLANEOUS MANUFACTURED ARTICLES.,SEYCHELLES,0.09,105
MISCELLANEOUS MANUFACTURED ARTICLES.,BURKINA FASO,0.09,105
MISCELLANEOUS MANUFACTURED ARTICLES.,COSTA RICA,0.09,105
MISCELLANEOUS MANUFACTURED ARTICLES.,MOLDOVA,0.09,105
MISCELLANEOUS MANUFACTURED ARTICLES.,JAMAICA,0.09,105
MISCELLANEOUS MANUFACTURED ARTICLES.,ERITREA,0.08,106
MISCELLANEOUS MANUFACTURED ARTICLES.,ESTONIA,0.07,107
MISCELLANEOUS MANUFACTURED ARTICLES.,ST VINCENT,0.06,108
MISCELLANEOUS MANUFACTURED ARTICLES.,NETHERLANDANTIL,0.05,109
MISCELLANEOUS MANUFACTURED ARTICLES.,NAMIBIA,0.04,110
MISCELLANEOUS MANUFACTURED ARTICLES.,SERBIA,0.03,111
MISCELLANEOUS MANUFACTURED ARTICLES.,NEW CALEDONIA,0.03,111
MISCELLANEOUS MANUFACTURED ARTICLES.,RWANDA,0.02,112
MISCELLANEOUS MANUFACTURED ARTICLES.,FR POLYNESIA,0.02,112
MISCELLANEOUS MANUFACTURED ARTICLES.,VANUATU REP,0.02,112
MISCELLANEOUS MANUFACTURED ARTICLES.,CUBA,0.02,112
MISCELLANEOUS MANUFACTURED ARTICLES.,ARUBA,0.02,112
